external_key,lemma,pos,level,freq_rank,ru_gloss,notes
wfpt-07422,crônica,,,7515,,kaikki_no_match
wfpt-09067,crônicas,noun,,9169,ле́тописи,kaikki_pt_ru_enriched
wfpt-03485,cuba,noun,,3549,куба,kaikki_pt_ru_enriched
wfpt-09547,cuiabá,,,9653,,kaikki_no_match
wfpt-04728,cuida,,,4806,,kaikki_no_match
wfpt-01105,cuidado,,,1142,,kaikki_no_match
wfpt-03759,cuidados,,,3826,,kaikki_no_match
wfpt-09068,cuidadosamente,,,9170,,kaikki_no_match
wfpt-06916,cuidando,,,7006,,kaikki_no_match
wfpt-01656,cuidar,,,1705,,kaikki_no_match
wfpt-07174,cuide,,,7266,,kaikki_no_match
wfpt-11309,cuido,,,11426,,kaikki_no_match
wfpt-01723,cuja,,,1772,,kaikki_no_match
wfpt-05429,cujas,,,5512,,kaikki_no_match
wfpt-01589,cujo,,,1638,,kaikki_no_match
wfpt-04141,cujos,,,4217,,kaikki_no_match
wfpt-05535,culinária,noun,,5618,кулинария,kaikki_pt_ru_enriched
wfpt-01030,culpa,noun,,1066,изъян,kaikki_pt_ru_enriched
wfpt-09366,culpada,,,9471,,kaikki_no_match
wfpt-05430,culpado,,,5513,,kaikki_no_match
wfpt-10575,culpados,,,10687,,kaikki_no_match
wfpt-08356,culpar,verb,,8452,обвинить,kaikki_pt_ru_enriched
wfpt-10931,cultivar,,,11044,,kaikki_no_match
wfpt-06078,cultivo,,,6163,,kaikki_no_match
wfpt-04639,culto,,,4717,,kaikki_no_match
wfpt-00469,cultura,,,490,,kaikki_no_match
wfpt-01985,culturais,,,2039,,kaikki_no_match
wfpt-00898,cultural,,,932,,kaikki_no_match
wfpt-03689,culturas,,,3755,,kaikki_no_match
wfpt-10760,cumpre,,,10872,,kaikki_no_match
wfpt-05962,cumprimento,,,6047,,kaikki_no_match
wfpt-09548,cumprindo,,,9654,,kaikki_no_match
wfpt-02711,cumprir,,,2770,,kaikki_no_match
wfpt-08935,cumpriu,,,9036,,kaikki_no_match
wfpt-02940,cunha,,,3001,,kaikki_no_match
wfpt-11908,cunhada,noun,,12030,золовка,kaikki_pt_ru_enriched
wfpt-08499,cunhado,,,8596,,kaikki_no_match
wfpt-09721,cup,,,9829,,kaikki_no_match
wfpt-02712,cura,noun,,2771,лечение,kaikki_pt_ru_enriched
wfpt-06439,curar,verb,,6527,лечить,kaikki_pt_ru_enriched
wfpt-07423,curiosa,,,7516,,kaikki_no_match
wfpt-09876,curiosamente,,,9985,,kaikki_no_match
wfpt-04226,curiosidade,,,4302,,kaikki_no_match
wfpt-08357,curiosidades,,,8453,,kaikki_no_match
wfpt-04551,curioso,,,4628,,kaikki_no_match
wfpt-02877,curitiba,,,2937,,kaikki_no_match
wfpt-06769,currículo,,,6858,,kaikki_no_match
wfpt-00813,curso,noun,,847,курс,kaikki_pt_ru_enriched
wfpt-02361,cursos,,,2415,,kaikki_no_match
wfpt-01793,curta,,,1844,,kaikki_no_match
wfpt-05536,curtas,,,5619,,kaikki_no_match
wfpt-05431,curtir,verb,,5514,дубить,kaikki_pt_ru_enriched
wfpt-02082,curto,,,2136,,kaikki_no_match
wfpt-08500,curtos,,,8597,,kaikki_no_match
wfpt-05849,curva,noun,,5933,кривая,kaikki_pt_ru_enriched
wfpt-09549,curvas,,,9655,,kaikki_no_match
wfpt-02416,custa,,,2470,,kaikki_no_match
wfpt-11723,custam,,,11844,,kaikki_no_match
wfpt-07934,custar,,,8029,,kaikki_no_match
wfpt-01724,custo,,,1773,,kaikki_no_match
wfpt-03134,custos,,,3196,,kaikki_no_match
wfpt-07656,custou,,,7751,,kaikki_no_match
wfpt-08221,custódia,noun,,8317,попечение,kaikki_pt_ru_enriched
wfpt-11129,cut,,,11244,,kaikki_no_match
wfpt-10056,cyrus,,,10165,,kaikki_no_match
wfpt-05641,cálculo,,,5724,,kaikki_no_match
wfpt-08501,cálculos,,,8598,,kaikki_no_match
wfpt-11130,cápsula,noun,,11245,капсула,kaikki_pt_ru_enriched
wfpt-00724,câmara,,,756,,kaikki_no_match
wfpt-06197,câmaras,,,6282,,kaikki_no_match
wfpt-05963,câmbio,,,6048,,kaikki_no_match
wfpt-02127,câmera,noun,,2181,камера,kaikki_pt_ru_enriched
wfpt-03608,câmeras,,,3674,,kaikki_no_match
wfpt-01559,câncer,noun,,1607,рак,kaikki_pt_ru_enriched
wfpt-02770,cães,,,2829,,kaikki_no_match
wfpt-03003,cão,noun,,3065,пёс,kaikki_pt_ru_enriched
wfpt-07935,célula,noun,,8030,клетка,kaikki_pt_ru_enriched
wfpt-03135,células,,,3197,,kaikki_no_match
wfpt-02417,cérebro,noun,,2471,головной мозг,kaikki_pt_ru_enriched
wfpt-04142,césar,noun,,4218,цезарь,kaikki_pt_ru_enriched
wfpt-01124,céu,noun,,1163,небо,kaikki_pt_ru_enriched
wfpt-05101,céus,,,5180,,kaikki_no_match
wfpt-03545,círculo,noun,,3610,круг,kaikki_pt_ru_enriched
wfpt-07936,círculos,,,8031,,kaikki_no_match
wfpt-00853,código,,,887,,kaikki_no_match
wfpt-05102,códigos,,,5181,,kaikki_no_match
wfpt-03257,cópia,,,3320,,kaikki_no_match
wfpt-05321,cópias,,,5401,,kaikki_no_match
wfpt-10932,córrego,noun,,11045,ручей,kaikki_pt_ru_enriched
wfpt-06544,cúpula,noun,,6633,купол,kaikki_pt_ru_enriched
wfpt-02035,dada,,,2089,,kaikki_no_match
wfpt-05432,dadas,,,5515,,kaikki_no_match
wfpt-01031,dado,noun,,1067,кость,kaikki_pt_ru_enriched
wfpt-00404,dados,,,423,,kaikki_no_match
wfpt-07042,dai,,,7132,,kaikki_no_match
wfpt-08776,daily,,,8876,,kaikki_no_match
wfpt-08936,dale,,,9037,,kaikki_no_match
wfpt-05964,dali,,,6049,,kaikki_no_match
wfpt-08937,dallas,,,9038,,kaikki_no_match
wfpt-04384,dama,noun,,4460,дама,kaikki_pt_ru_enriched
wfpt-10231,damas,noun,,10340,шашки,kaikki_pt_ru_enriched
wfpt-11131,damasco,noun,,11246,дамаск,kaikki_pt_ru_enriched
wfpt-10576,damon,,,10688,,kaikki_no_match
wfpt-06545,damos,,,6634,,kaikki_no_match
wfpt-04227,dan,,,4303,,kaikki_no_match
wfpt-06546,dance,,,6635,,kaikki_no_match
wfpt-00876,dando,,,910,,kaikki_no_match
wfpt-11724,dani,,,11845,,kaikki_no_match
wfpt-01482,daniel,noun,,1529,даниил,kaikki_pt_ru_enriched
wfpt-08502,daniela,,,8599,,kaikki_no_match
wfpt-06917,danilo,,,7007,,kaikki_no_match
wfpt-07937,danny,,,8032,,kaikki_no_match
wfpt-04915,dano,,,4994,,kaikki_no_match
wfpt-02128,danos,,,2182,,kaikki_no_match
wfpt-09877,dantas,,,9986,,kaikki_no_match
wfpt-01415,dança,noun,,1462,танец,kaikki_pt_ru_enriched
wfpt-06440,dançando,,,6528,,kaikki_no_match
wfpt-02515,dançar,,,2570,,kaikki_no_match
wfpt-10232,danças,,,10341,,kaikki_no_match
wfpt-02418,daquela,,,2472,,kaikki_no_match
wfpt-04067,daquelas,,,4141,,kaikki_no_match
wfpt-01483,daquele,,,1530,,kaikki_no_match
wfpt-02129,daqueles,,,2183,,kaikki_no_match
wfpt-00616,daqui,,,644,,kaikki_no_match
wfpt-04228,daquilo,,,4304,,kaikki_no_match
wfpt-10761,darem,,,10873,,kaikki_no_match
wfpt-03690,daria,,,3756,,kaikki_no_match
wfpt-08222,dark,,,8318,,kaikki_no_match
wfpt-04815,dará,,,4893,,kaikki_no_match
wfpt-00768,data,noun,,802,дата,kaikki_pt_ru_enriched
wfpt-04916,datas,,,4995,,kaikki_no_match
wfpt-03004,dava,,,3066,,kaikki_no_match
wfpt-11725,davam,,,11846,,kaikki_no_match
wfpt-06198,dave,,,6283,,kaikki_no_match
wfpt-05103,davi,noun,,5182,давид,kaikki_pt_ru_enriched
wfpt-01125,david,,,1164,,kaikki_no_match
wfpt-06199,davis,,,6284,,kaikki_no_match
wfpt-10933,dawn,,,11046,,kaikki_no_match
wfpt-02458,day,,,2512,,kaikki_no_match
wfpt-07938,days,,,8033,,kaikki_no_match
wfpt-01344,daí,,,1387,,kaikki_no_match
wfpt-06770,dead,,,6859,,kaikki_no_match
wfpt-05965,dean,,,6050,,kaikki_no_match
wfpt-07175,death,,,7267,,kaikki_no_match
wfpt-03981,debaixo,,,4054,,kaikki_no_match
wfpt-02216,debate,noun,,2270,дебаты,kaikki_pt_ru_enriched
wfpt-07797,debater,,,7892,,kaikki_no_match
wfpt-05001,debates,,,5080,,kaikki_no_match
wfpt-07526,decente,,,7621,,kaikki_no_match
wfpt-09878,decepção,,,9987,,kaikki_no_match
wfpt-03320,decide,,,3383,,kaikki_no_match
wfpt-09879,decidem,,,9988,,kaikki_no_match
wfpt-03609,decidi,,,3675,,kaikki_no_match
wfpt-05322,decidido,,,5402,,kaikki_no_match
wfpt-06918,decidimos,,,7008,,kaikki_no_match
wfpt-02313,decidir,,,2367,,kaikki_no_match
wfpt-04729,decidiram,,,4807,,kaikki_no_match
wfpt-01381,decidiu,,,1426,,kaikki_no_match
wfpt-08503,decisivo,,,8600,,kaikki_no_match
wfpt-00641,decisão,noun,,669,решение,kaikki_pt_ru_enriched
wfpt-01986,decisões,,,2040,,kaikki_no_match
wfpt-06441,declara,,,6529,,kaikki_no_match
wfpt-10577,declarada,,,10689,,kaikki_no_match
wfpt-06200,declarado,,,6285,,kaikki_no_match
wfpt-11310,declarando,,,11427,,kaikki_no_match
wfpt-06313,declarar,,,6400,,kaikki_no_match
wfpt-01914,declaração,,,1967,,kaikki_no_match
wfpt-04640,declarações,,,4718,,kaikki_no_match
wfpt-02314,declarou,,,2368,,kaikki_no_match
wfpt-07657,declínio,,,7752,,kaikki_no_match
wfpt-11311,decorrentes,,,11428,,kaikki_no_match
wfpt-04470,decorrer,,,4547,,kaikki_no_match
wfpt-11312,decorreu,,,11429,,kaikki_no_match
wfpt-07939,decorrência,,,8034,,kaikki_no_match
wfpt-01987,decreto,noun,,2041,декрет,kaikki_pt_ru_enriched
wfpt-07798,dedica,,,7893,,kaikki_no_match
wfpt-04552,dedicada,,,4629,,kaikki_no_match
wfpt-03258,dedicado,,,3321,,kaikki_no_match
wfpt-09069,dedicados,,,9171,,kaikki_no_match
wfpt-05642,dedicar,,,5725,,kaikki_no_match
wfpt-07424,dedicação,noun,,7517,преданность,kaikki_pt_ru_enriched
wfpt-08079,dedicou,,,8175,,kaikki_no_match
wfpt-02713,dedo,noun,,2772,палец,kaikki_pt_ru_enriched
wfpt-03136,dedos,,,3198,,kaikki_no_match
wfpt-10233,deem,,,10342,,kaikki_no_match
wfpt-06442,defeito,,,6530,,kaikki_no_match
wfpt-06919,defeitos,,,7009,,kaikki_no_match
wfpt-02878,defende,,,2938,,kaikki_no_match
wfpt-08223,defendem,,,8319,,kaikki_no_match
wfpt-05433,defendendo,,,5516,,kaikki_no_match
wfpt-01953,defender,,,2007,,kaikki_no_match
wfpt-04385,defendeu,,,4461,,kaikki_no_match
wfpt-05002,defensor,noun,,5081,защитник,kaikki_pt_ru_enriched
wfpt-06443,defensores,,,6531,,kaikki_no_match
wfpt-00693,defesa,noun,,723,защита,kaikki_pt_ru_enriched
wfpt-10578,defesas,,,10690,,kaikki_no_match
wfpt-11493,deficiente,,,11611,,kaikki_no_match
wfpt-10057,deficientes,,,10166,,kaikki_no_match
wfpt-04816,deficiência,,,4894,,kaikki_no_match
wfpt-11313,deficiências,,,11430,,kaikki_no_match
wfpt-03259,define,,,3322,,kaikki_no_match
wfpt-09722,definem,,,9830,,kaikki_no_match
wfpt-05537,definida,,,5620,,kaikki_no_match
wfpt-08504,definidas,,,8601,,kaikki_no_match
wfpt-04641,definido,,,4719,,kaikki_no_match
wfpt-08505,definidos,,,8602,,kaikki_no_match
wfpt-04386,definir,,,4462,,kaikki_no_match
wfpt-06920,definitiva,,,7010,,kaikki_no_match
wfpt-03005,definitivamente,,,3067,,kaikki_no_match
wfpt-09218,definitivo,,,9321,,kaikki_no_match
wfpt-08358,definiu,,,8454,,kaikki_no_match
wfpt-02362,definição,noun,,2416,определение,kaikki_pt_ru_enriched
wfpt-08938,definições,,,9039,,kaikki_no_match
wfpt-08777,degradação,,,8877,,kaikki_no_match
wfpt-11909,degraus,,,12031,,kaikki_no_match
wfpt-01560,dei,,,1608,,kaikki_no_match
wfpt-08647,deitado,,,8746,,kaikki_no_match
wfpt-05104,deitar,,,5183,,kaikki_no_match
wfpt-00422,deixa,,,442,,kaikki_no_match
wfpt-10399,deixada,,,10510,,kaikki_no_match
wfpt-03610,deixado,,,3676,,kaikki_no_match
wfpt-02614,deixam,,,2670,,kaikki_no_match
wfpt-07425,deixamos,,,7518,,kaikki_no_match
wfpt-01382,deixando,,,1427,,kaikki_no_match
wfpt-00292,deixar,,,309,,kaikki_no_match
wfpt-02879,deixaram,,,2939,,kaikki_no_match
wfpt-09550,deixarem,,,9656,,kaikki_no_match
wfpt-09551,deixaria,,,9657,,kaikki_no_match
wfpt-09552,deixará,,,9658,,kaikki_no_match
wfpt-07799,deixava,,,7894,,kaikki_no_match
wfpt-01009,deixe,,,1045,,kaikki_no_match
wfpt-02880,deixei,,,2940,,kaikki_no_match
wfpt-02516,deixem,,,2571,,kaikki_no_match
wfpt-03546,deixo,,,3611,,kaikki_no_match
wfpt-00694,deixou,,,724,,kaikki_no_match
wfpt-08224,deixá,,,8320,,kaikki_no_match
wfpt-01657,del,noun,,1706,набла,kaikki_pt_ru_enriched
wfpt-00279,dela,,,295,,kaikki_no_match
wfpt-00973,delas,,,1008,,kaikki_no_match
wfpt-00248,dele,,,261,,kaikki_no_match
wfpt-03982,delegacia,noun,,4055,отделение милиции,kaikki_pt_ru_enriched
wfpt-04730,delegado,,,4808,,kaikki_no_match
wfpt-08648,delegados,,,8747,,kaikki_no_match
wfpt-07292,delegação,,,7385,,kaikki_no_match
wfpt-00368,deles,,,386,,kaikki_no_match
wfpt-10058,delgado,,,10167,,kaikki_no_match
wfpt-09553,delicada,,,9659,,kaikki_no_match
wfpt-10234,delicado,,,10343,,kaikki_no_match
wfpt-11726,deliciosa,,,11847,,kaikki_no_match
wfpt-07043,delicioso,,,7133,,kaikki_no_match
wfpt-10934,delito,,,11047,,kaikki_no_match
wfpt-07044,delta,noun,,7134,дельта,kaikki_pt_ru_enriched
wfpt-08225,delícia,,,8321,,kaikki_no_match
wfpt-07176,dem,,,7268,,kaikki_no_match
wfpt-00405,demais,,,424,,kaikki_no_match
wfpt-03192,demanda,noun,,3255,спрос,kaikki_pt_ru_enriched
wfpt-05850,demandas,,,5934,,kaikki_no_match
wfpt-03904,demasiado,,,3975,,kaikki_no_match
wfpt-05434,demissão,,,5517,,kaikki_no_match
wfpt-06771,demitido,,,6860,,kaikki_no_match
wfpt-10935,demo,,,11048,,kaikki_no_match
wfpt-02130,democracia,noun,,2184,демократия,kaikki_pt_ru_enriched
wfpt-07426,democrata,,,7519,,kaikki_no_match
wfpt-08778,democratas,,,8878,,kaikki_no_match
wfpt-04068,democrática,,,4142,,kaikki_no_match
wfpt-03821,democrático,,,3891,,kaikki_no_match
wfpt-11314,demolição,noun,,11431,снос,kaikki_pt_ru_enriched
wfpt-03691,demonstra,,,3757,,kaikki_no_match
wfpt-09367,demonstrado,,,9472,,kaikki_no_match
wfpt-08649,demonstram,,,8748,,kaikki_no_match
wfpt-09070,demonstrando,,,9172,,kaikki_no_match
wfpt-03611,demonstrar,,,3677,,kaikki_no_match
wfpt-05003,demonstração,,,5082,,kaikki_no_match
wfpt-08080,demonstrações,,,8176,,kaikki_no_match
wfpt-06772,demonstrou,,,6861,,kaikki_no_match
wfpt-03983,demora,,,4056,,kaikki_no_match
wfpt-03984,demorar,,,4057,,kaikki_no_match
wfpt-05323,demorou,,,5403,,kaikki_no_match
wfpt-08650,demos,,,8749,,kaikki_no_match
wfpt-05757,demônio,noun,,5840,демон,kaikki_pt_ru_enriched
wfpt-08359,demônios,,,8455,,kaikki_no_match
wfpt-08226,dengue,,,8322,,kaikki_no_match
wfpt-07658,denise,,,7753,,kaikki_no_match
wfpt-06773,dennis,,,6862,,kaikki_no_match
wfpt-07940,denominada,,,8035,,kaikki_no_match
wfpt-06663,denominado,,,6752,,kaikki_no_match
wfpt-09219,denominação,,,9322,,kaikki_no_match
wfpt-08506,densidade,noun,,8603,плотность,kaikki_pt_ru_enriched
wfpt-05324,dente,noun,,5404,зуб,kaikki_pt_ru_enriched
wfpt-02811,dentes,,,2870,,kaikki_no_match
wfpt-07293,dentista,noun,,7386,дантист,kaikki_pt_ru_enriched
wfpt-01590,dentre,,,1639,,kaikki_no_match
wfpt-00232,dentro,,,244,,kaikki_no_match
wfpt-10579,denuncia,,,10691,,kaikki_no_match
wfpt-07045,denunciar,,,7135,,kaikki_no_match
wfpt-11910,denunciou,,,12032,,kaikki_no_match
wfpt-03905,denúncia,,,3976,,kaikki_no_match
wfpt-06444,denúncias,,,6532,,kaikki_no_match
wfpt-01032,departamento,,,1068,,kaikki_no_match
wfpt-06774,departamentos,,,6863,,kaikki_no_match
wfpt-01759,depende,,,1810,,kaikki_no_match
wfpt-07941,dependem,,,8036,,kaikki_no_match
wfpt-04387,dependendo,,,4463,,kaikki_no_match
wfpt-07800,dependente,,,7895,,kaikki_no_match
wfpt-08081,dependentes,,,8177,,kaikki_no_match
wfpt-05325,depender,,,5405,,kaikki_no_match
wfpt-05758,dependência,,,5841,,kaikki_no_match
wfpt-04731,depoimento,,,4809,,kaikki_no_match
wfpt-07659,depoimentos,,,7754,,kaikki_no_match
wfpt-00071,depois,,,76,,kaikki_no_match
wfpt-09071,depressa,,,9173,,kaikki_no_match
wfpt-02812,depressão,noun,,2871,депрессия,kaikki_pt_ru_enriched
wfpt-06775,deputada,,,6864,,kaikki_no_match
wfpt-01149,deputado,noun,,1188,депутат,kaikki_pt_ru_enriched
wfpt-01439,deputados,,,1486,,kaikki_no_match
wfpt-05209,depósito,,,5289,,kaikki_no_match
wfpt-08651,depósitos,,,8750,,kaikki_no_match
wfpt-01520,der,,,1567,,kaikki_no_match
wfpt-07046,dera,,,7136,,kaikki_no_match
wfpt-01866,deram,,,1919,,kaikki_no_match
wfpt-10936,derek,,,11049,,kaikki_no_match
wfpt-08779,deriva,,,8879,,kaikki_no_match
wfpt-07942,derivado,,,8037,,kaikki_no_match
wfpt-08360,derivados,,,8456,,kaikki_no_match
wfpt-02771,derrota,noun,,2830,поражение,kaikki_pt_ru_enriched
wfpt-08361,derrotado,,,8457,,kaikki_no_match
wfpt-07047,derrotar,,,7137,,kaikki_no_match
wfpt-09723,derrotas,,,9831,,kaikki_no_match
wfpt-04229,derrubar,,,4305,,kaikki_no_match
wfpt-09724,derrubou,,,9832,,kaikki_no_match
wfpt-03193,des,,,3256,,kaikki_no_match
wfpt-10059,desafiar,,,10168,,kaikki_no_match
wfpt-01591,desafio,,,1640,,kaikki_no_match
wfpt-02571,desafios,,,2626,,kaikki_no_match
wfpt-10937,desagradável,,,11050,,kaikki_no_match
wfpt-09554,desaparece,,,9660,,kaikki_no_match
wfpt-06201,desaparecer,verb,,6286,исчезать,kaikki_pt_ru_enriched
wfpt-08507,desapareceram,,,8604,,kaikki_no_match
wfpt-06445,desapareceu,,,6533,,kaikki_no_match
wfpt-11911,desaparecida,,,12033,,kaikki_no_match
wfpt-07177,desaparecido,,,7269,,kaikki_no_match
wfpt-09725,desaparecidos,,,9833,,kaikki_no_match
wfpt-06314,desaparecimento,,,6402,,kaikki_no_match
wfpt-04310,desastre,,,4386,,kaikki_no_match
wfpt-10400,desastres,,,10511,,kaikki_no_match
wfpt-04388,descansar,,,4464,,kaikki_no_match
wfpt-09368,descanse,,,9473,,kaikki_no_match
wfpt-05326,descanso,,,5406,,kaikki_no_match
wfpt-11912,descarga,,,12034,,kaikki_no_match
wfpt-06921,desce,,,7011,,kaikki_no_match
wfpt-10580,descendente,noun,,10692,потомок,kaikki_pt_ru_enriched
wfpt-05435,descendentes,,,5518,,kaikki_no_match
wfpt-08939,descendo,,,9040,,kaikki_no_match
wfpt-04553,descer,,,4630,,kaikki_no_match
wfpt-10235,desceu,,,10344,,kaikki_no_match
wfpt-11727,descida,,,11848,,kaikki_no_match
wfpt-02941,descoberta,,,3002,,kaikki_no_match
wfpt-06202,descobertas,,,6287,,kaikki_no_match
wfpt-04389,descoberto,,,4465,,kaikki_no_match
wfpt-03402,descobre,,,3466,,kaikki_no_match
wfpt-09072,descobrem,,,9174,,kaikki_no_match
wfpt-02615,descobri,,,2671,,kaikki_no_match
wfpt-09073,descobrimos,,,9175,,kaikki_no_match
wfpt-09074,descobrindo,,,9176,,kaikki_no_match
wfpt-01416,descobrir,,,1463,,kaikki_no_match
wfpt-06547,descobriram,,,6636,,kaikki_no_match
wfpt-02616,descobriu,,,2672,,kaikki_no_match
wfpt-11132,desconfiança,,,11247,,kaikki_no_match
wfpt-11913,desconfortável,,,12035,,kaikki_no_match
wfpt-07048,desconhecida,,,7138,,kaikki_no_match
wfpt-11728,desconhecidas,,,11849,,kaikki_no_match
wfpt-03985,desconhecido,,,4058,,kaikki_no_match
wfpt-08508,desconhecidos,,,8605,,kaikki_no_match
wfpt-05643,desconto,,,5726,,kaikki_no_match
wfpt-03760,descreve,,,3827,,kaikki_no_match
wfpt-10762,descrevendo,,,10874,,kaikki_no_match
wfpt-03906,descrever,,,3977,,kaikki_no_match
wfpt-04471,descreveu,,,4548,,kaikki_no_match
wfpt-08652,descrita,,,8751,,kaikki_no_match
wfpt-05644,descrito,,,5727,,kaikki_no_match
wfpt-11315,descritos,,,11432,,kaikki_no_match
wfpt-02315,descrição,noun,,2369,описание,kaikki_pt_ru_enriched
wfpt-11316,descrições,,,11433,,kaikki_no_match
wfpt-04472,descubra,,,4549,,kaikki_no_match
wfpt-00899,desculpa,,,933,,kaikki_no_match
wfpt-02175,desculpas,,,2229,,kaikki_no_match
wfpt-04143,desculpe,,,4219,,kaikki_no_match
wfpt-07294,desculpem,,,7387,,kaikki_no_match
wfpt-02363,deseja,,,2417,,kaikki_no_match
wfpt-11914,desejado,,,12036,,kaikki_no_match
wfpt-06315,desejam,,,6403,,kaikki_no_match
wfpt-10763,desejamos,,,10875,,kaikki_no_match
wfpt-03822,desejar,verb,,3892,желать,kaikki_pt_ru_enriched
wfpt-10236,desejava,,,10345,,kaikki_no_match
wfpt-01150,desejo,,,1189,,kaikki_no_match
wfpt-04732,desejos,,,4810,,kaikki_no_match
wfpt-10401,desembargador,,,10512,,kaikki_no_match
wfpt-09880,desempenhar,,,9989,,kaikki_no_match
wfpt-01954,desempenho,,,2008,,kaikki_no_match
wfpt-05327,desemprego,,,5407,,kaikki_no_match
wfpt-09220,desenhada,,,9323,,kaikki_no_match
wfpt-05759,desenhar,,,5842,,kaikki_no_match
wfpt-01827,desenho,noun,,1879,рисунок,kaikki_pt_ru_enriched
wfpt-03194,desenhos,,,3257,,kaikki_no_match
wfpt-05851,desenvolve,,,5935,,kaikki_no_match
wfpt-08082,desenvolvedores,,,8178,,kaikki_no_match
wfpt-10060,desenvolvem,,,10169,,kaikki_no_match
wfpt-06548,desenvolvendo,,,6637,,kaikki_no_match
wfpt-02261,desenvolver,,,2315,,kaikki_no_match
wfpt-11317,desenvolveram,,,11434,,kaikki_no_match
wfpt-04917,desenvolveu,,,4996,,kaikki_no_match
wfpt-05210,desenvolvida,,,5290,,kaikki_no_match
wfpt-08653,desenvolvidas,,,8752,,kaikki_no_match
wfpt-02617,desenvolvido,,,2673,,kaikki_no_match
wfpt-04642,desenvolvidos,,,4720,,kaikki_no_match
wfpt-00356,desenvolvimento,,,374,,kaikki_no_match
wfpt-03907,deserto,noun,,3978,пустыня,kaikki_pt_ru_enriched
wfpt-08654,desesperada,,,8753,,kaikki_no_match
wfpt-08655,desesperado,,,8754,,kaikki_no_match
wfpt-04554,desespero,,,4631,,kaikki_no_match
wfpt-11494,desfazer,,,11612,,kaikki_no_match
wfpt-03986,desfile,,,4059,,kaikki_no_match
wfpt-09881,desfiles,,,9990,,kaikki_no_match
wfpt-10237,desfrutar,,,10346,,kaikki_no_match
wfpt-07427,desgraça,,,7520,,kaikki_no_match
wfpt-07801,desgraçado,,,7896,,kaikki_no_match
wfpt-02316,design,,,2370,,kaikki_no_match
wfpt-08083,designado,,,8179,,kaikki_no_match
wfpt-11915,designação,,,12037,,kaikki_no_match
wfpt-06316,designer,noun,,6404,дизайнер,kaikki_pt_ru_enriched
wfpt-10938,designers,,,11051,,kaikki_no_match
wfpt-08084,desigualdade,,,8180,,kaikki_no_match
wfpt-09555,desista,,,9661,,kaikki_no_match
wfpt-10764,desiste,,,10876,,kaikki_no_match
wfpt-02942,desistir,,,3003,,kaikki_no_match
wfpt-06317,desistiu,,,6405,,kaikki_no_match
wfpt-09726,desliga,,,9834,,kaikki_no_match
wfpt-06318,desligar,,,6406,,kaikki_no_match
wfpt-07527,deslocamento,noun,,7622,перемещение,kaikki_pt_ru_enriched
wfpt-11729,deslocar,,,11850,,kaikki_no_match
wfpt-11495,desordem,,,11613,,kaikki_no_match
wfpt-06319,despedida,noun,,6407,прощание,kaikki_pt_ru_enriched
wfpt-11730,despedir,,,11851,,kaikki_no_match
wfpt-08362,desperdício,,,8458,,kaikki_no_match
wfpt-11731,desperta,,,11852,,kaikki_no_match
wfpt-06203,despertar,verb,,6288,будить,kaikki_pt_ru_enriched
wfpt-04473,despesas,,,4550,,kaikki_no_match
wfpt-11133,desportiva,,,11248,,kaikki_no_match
wfpt-11318,desportivo,,,11435,,kaikki_no_match
wfpt-06320,desporto,,,6408,,kaikki_no_match
wfpt-09369,desprezo,,,9474,,kaikki_no_match
wfpt-10765,desrespeito,,,10877,,kaikki_no_match
wfpt-00357,dessa,,,375,,kaikki_no_match
wfpt-00877,dessas,,,911,,kaikki_no_match
wfpt-00373,desse,,,391,,kaikki_no_match
wfpt-00790,desses,,,824,,kaikki_no_match
wfpt-00347,desta,,,364,,kaikki_no_match
wfpt-02572,destaca,,,2627,,kaikki_no_match
wfpt-10061,destacado,,,10170,,kaikki_no_match
wfpt-07802,destacam,,,7897,,kaikki_no_match
wfpt-06080,destacando,,,6165,,kaikki_no_match
wfpt-05004,destacar,,,5083,,kaikki_no_match
wfpt-03823,destacou,,,3893,,kaikki_no_match
wfpt-01383,destaque,,,1428,,kaikki_no_match
wfpt-07943,destaques,,,8038,,kaikki_no_match
wfpt-01915,destas,,,1968,,kaikki_no_match
wfpt-00329,deste,,,346,,kaikki_no_match
wfpt-01345,destes,,,1388,,kaikki_no_match
wfpt-06776,destinada,,,6865,,kaikki_no_match
wfpt-11134,destinadas,,,11249,,kaikki_no_match
wfpt-05328,destinado,,,5408,,kaikki_no_match
wfpt-08940,destinados,,,9041,,kaikki_no_match
wfpt-01237,destino,noun,,1277,судьба,kaikki_pt_ru_enriched
wfpt-07528,destinos,,,7623,,kaikki_no_match
wfpt-08509,destruindo,,,8606,,kaikki_no_match
wfpt-03321,destruir,,,3384,,kaikki_no_match
wfpt-07660,destruiu,,,7755,,kaikki_no_match
wfpt-02813,destruição,noun,,2872,разрушение,kaikki_pt_ru_enriched
wfpt-06321,destruída,,,6409,,kaikki_no_match
wfpt-10939,destruídas,,,11052,,kaikki_no_match
wfpt-05966,destruído,,,6051,,kaikki_no_match
wfpt-09556,destruídos,,,9662,,kaikki_no_match
wfpt-09370,destrói,,,9475,,kaikki_no_match
wfpt-10581,desvantagem,,,10693,,kaikki_no_match
wfpt-08780,desviar,,,8880,,kaikki_no_match
wfpt-07295,desvio,noun,,7388,отклонение,kaikki_pt_ru_enriched
wfpt-09557,detalhada,,,9663,,kaikki_no_match
