external_key,lemma,pos,level,freq_rank,ru_gloss,notes
wfpt-00356,desenvolvimento,,,374,,shortlisted_from_wordfreq_seed
wfpt-00357,dessa,,,375,,shortlisted_from_wordfreq_seed
wfpt-00358,grandes,,,376,,shortlisted_from_wordfreq_seed
wfpt-00359,início,,,377,,shortlisted_from_wordfreq_seed
wfpt-00360,livro,,,378,,shortlisted_from_wordfreq_seed
wfpt-00361,medo,,,379,,shortlisted_from_wordfreq_seed
wfpt-00362,passar,,,380,,shortlisted_from_wordfreq_seed
wfpt-00363,relação,,,381,,shortlisted_from_wordfreq_seed
wfpt-00364,tal,,,382,,shortlisted_from_wordfreq_seed
wfpt-00365,ajudar,,,383,,shortlisted_from_wordfreq_seed
wfpt-00366,amigo,,,384,,shortlisted_from_wordfreq_seed
wfpt-00367,claro,,,385,,shortlisted_from_wordfreq_seed
wfpt-00368,deles,,,386,,shortlisted_from_wordfreq_seed
wfpt-00369,existe,,,387,,shortlisted_from_wordfreq_seed
wfpt-00370,pelas,,,388,,shortlisted_from_wordfreq_seed
wfpt-00371,atenção,,,389,,shortlisted_from_wordfreq_seed
wfpt-00372,chegar,,,390,,shortlisted_from_wordfreq_seed
wfpt-00373,desse,,,391,,shortlisted_from_wordfreq_seed
wfpt-00374,fotos,,,392,,shortlisted_from_wordfreq_seed
wfpt-00375,informações,,,393,,shortlisted_from_wordfreq_seed
wfpt-00376,los,,,394,,shortlisted_from_wordfreq_seed
wfpt-00378,norte,,,396,,shortlisted_from_wordfreq_seed
wfpt-00379,política,,,397,,shortlisted_from_wordfreq_seed
wfpt-00380,ponto,,,398,,shortlisted_from_wordfreq_seed
wfpt-00381,possível,,,399,,shortlisted_from_wordfreq_seed
wfpt-00382,quais,,,400,,shortlisted_from_wordfreq_seed
wfpt-00383,quiser,,,401,,shortlisted_from_wordfreq_seed
wfpt-00384,rede,,,402,,shortlisted_from_wordfreq_seed
wfpt-00385,universidade,,,403,,shortlisted_from_wordfreq_seed
wfpt-00386,apesar,,,404,,shortlisted_from_wordfreq_seed
wfpt-00387,começou,,,405,,shortlisted_from_wordfreq_seed
wfpt-00388,feliz,,,406,,shortlisted_from_wordfreq_seed
wfpt-00389,gosto,,,407,,shortlisted_from_wordfreq_seed
wfpt-00390,homens,,,408,,shortlisted_from_wordfreq_seed
wfpt-00391,maneira,,,409,,shortlisted_from_wordfreq_seed
wfpt-00392,nesse,,,410,,shortlisted_from_wordfreq_seed
wfpt-00393,última,,,411,,shortlisted_from_wordfreq_seed
wfpt-00394,difícil,,,412,,shortlisted_from_wordfreq_seed
wfpt-00395,empresa,,,413,,shortlisted_from_wordfreq_seed
wfpt-00397,fala,,,415,,shortlisted_from_wordfreq_seed
wfpt-00398,força,,,416,,shortlisted_from_wordfreq_seed
wfpt-00399,internet,,,417,,shortlisted_from_wordfreq_seed
wfpt-00400,passado,,,418,,shortlisted_from_wordfreq_seed
wfpt-00401,rua,,,420,,shortlisted_from_wordfreq_seed
wfpt-00402,veja,,,421,,shortlisted_from_wordfreq_seed
wfpt-00403,base,,,422,,shortlisted_from_wordfreq_seed
wfpt-00404,dados,,,423,,shortlisted_from_wordfreq_seed
wfpt-00405,demais,,,424,,shortlisted_from_wordfreq_seed
wfpt-00406,eram,,,425,,shortlisted_from_wordfreq_seed
wfpt-00407,especial,,,426,,shortlisted_from_wordfreq_seed
wfpt-00408,internacional,,,427,,shortlisted_from_wordfreq_seed
wfpt-00409,manhã,,,428,,shortlisted_from_wordfreq_seed
wfpt-00410,nenhum,,,429,,shortlisted_from_wordfreq_seed
wfpt-00411,olha,,,430,,shortlisted_from_wordfreq_seed
wfpt-00412,pensar,,,431,,shortlisted_from_wordfreq_seed
wfpt-00413,povo,,,432,,shortlisted_from_wordfreq_seed
wfpt-00414,diferentes,,,434,,shortlisted_from_wordfreq_seed
wfpt-00415,falando,,,435,,shortlisted_from_wordfreq_seed
wfpt-00416,merda,,,436,,shortlisted_from_wordfreq_seed
wfpt-00417,poderia,,,437,,shortlisted_from_wordfreq_seed
wfpt-00418,pontos,,,438,,shortlisted_from_wordfreq_seed
wfpt-00419,porém,,,439,,shortlisted_from_wordfreq_seed
wfpt-00420,unidos,,,440,,shortlisted_from_wordfreq_seed
wfpt-00421,atrás,,,441,,shortlisted_from_wordfreq_seed
wfpt-00422,deixa,,,442,,shortlisted_from_wordfreq_seed
wfpt-00423,futebol,,,443,,shortlisted_from_wordfreq_seed
wfpt-00424,mês,,,444,,shortlisted_from_wordfreq_seed
wfpt-00425,pessoal,,,445,,shortlisted_from_wordfreq_seed
wfpt-00426,próprio,,,446,,shortlisted_from_wordfreq_seed
wfpt-00427,saúde,,,447,,shortlisted_from_wordfreq_seed
wfpt-00428,somos,,,448,,shortlisted_from_wordfreq_seed
wfpt-00429,entanto,,,449,,shortlisted_from_wordfreq_seed
wfpt-00430,maioria,,,450,,shortlisted_from_wordfreq_seed
wfpt-00431,mão,,,451,,shortlisted_from_wordfreq_seed
wfpt-00432,papel,,,452,,shortlisted_from_wordfreq_seed
wfpt-00433,paz,,,453,,shortlisted_from_wordfreq_seed
wfpt-00434,real,,,454,,shortlisted_from_wordfreq_seed
wfpt-00435,talvez,,,455,,shortlisted_from_wordfreq_seed
wfpt-00436,último,,,456,,shortlisted_from_wordfreq_seed
wfpt-00437,acabou,,,457,,shortlisted_from_wordfreq_seed
wfpt-00438,aconteceu,,,458,,shortlisted_from_wordfreq_seed
wfpt-00439,chegou,,,459,,shortlisted_from_wordfreq_seed
wfpt-00440,encontrar,,,460,,shortlisted_from_wordfreq_seed
wfpt-00441,fazem,,,461,,shortlisted_from_wordfreq_seed
wfpt-00442,federal,,,462,,shortlisted_from_wordfreq_seed
wfpt-00443,forte,,,463,,shortlisted_from_wordfreq_seed
wfpt-00444,fácil,,,464,,shortlisted_from_wordfreq_seed
wfpt-00445,melhores,,,465,,shortlisted_from_wordfreq_seed
wfpt-00447,minutos,,,467,,shortlisted_from_wordfreq_seed
wfpt-00448,outubro,,,468,,shortlisted_from_wordfreq_seed
wfpt-00449,passa,,,469,,shortlisted_from_wordfreq_seed
wfpt-00450,países,,,470,,shortlisted_from_wordfreq_seed
wfpt-00451,produção,,,471,,shortlisted_from_wordfreq_seed
wfpt-00452,sociedade,,,472,,shortlisted_from_wordfreq_seed
wfpt-00453,voltar,,,473,,shortlisted_from_wordfreq_seed
wfpt-00454,educação,,,474,,shortlisted_from_wordfreq_seed
wfpt-00455,fato,,,475,,shortlisted_from_wordfreq_seed
wfpt-00456,filhos,,,476,,shortlisted_from_wordfreq_seed
